transaction_id,account_id,amount,tx_type,timestamp,status,merchant,category
TXN_000259,ACC_00122,48211.27,transfer,2024-12-05 00:00:00,completed,Williams Ltd,utilities
TXN_000260,ACC_00168,-35039.27,transfer,2024-07-20 00:00:00,completed,Maddox-Mullins,healthcare
TXN_000261,ACC_00070,47178.3,payment,2024-02-08 00:00:00,completed,"Wagner, Walker and Roberts",electronics
TXN_000262,ACC_00161,22483.84,withdrawal,2024-03-25 00:00:00,completed,Hernandez-Rogers,utilities
TXN_000263,ACC_00238,22601.33,transfer,2024-04-16 00:00:00,failed,Duncan-Williams,electronics
TXN_000264,ACC_00156,40381.77,payment,2024-03-21 00:00:00,completed,Baker-Ross,utilities
TXN_000265,ACC_00128,4569.73,transfer,2024-03-16 00:00:00,completed,Ayala-Anderson,groceries
TXN_000266,ACC_00090,14949.05,credit,2024-12-12 00:00:00,reversed,Castillo and Sons,fuel
TXN_000267,ACC_00128,37406.44,credit,2024-10-11 00:00:00,completed,Foster-Duncan,travel
TXN_000268,ACC_00114,607.73,debit,2024-03-03 00:00:00,completed,"Gilbert, Fitzgerald and Sanchez",restaurant
TXN_000269,ACC_00044,34317.4,payment,2024-07-09 00:00:00,completed,Adams Group,electronics
TXN_000270,ACC_00102,49858.1,withdrawal,2024-01-12 00:00:00,pending,Cohen-Johnston,electronics
TXN_000271,ACC_00237,6135.16,credit,2024-06-18 00:00:00,completed,Powers Group,restaurant
TXN_000272,ACC_00196,24811.36,withdrawal,2024-07-21 00:00:00,completed,Bailey-Flores,healthcare
TXN_000273,ACC_00229,13756.34,debit,2024-04-05 00:00:00,completed,"Rios, Carrillo and Jackson",healthcare
TXN_000274,ACC_00211,14762.31,payment,2024-11-27 00:00:00,completed,Jensen-Branch,electronics
TXN_000275,ACC_00215,19156.93,debit,2024-05-23 00:00:00,completed,Hanson-Alexander,healthcare
TXN_000276,ACC_00279,49704.42,credit,2024-11-18 00:00:00,reversed,Gonzalez LLC,utilities
TXN_000277,ACC_00249,27230.45,transfer,2024-09-02 00:00:00,failed,Todd Inc,utilities
TXN_000278,ACC_00014,13529.08,transfer,2024-07-17 00:00:00,completed,Singh and Sons,groceries
TXN_000279,ACC_00242,2938.98,payment,2024-05-23 00:00:00,completed,"Mcintosh, Melton and Wilkins",healthcare
TXN_000280,ACC_00124,5015.72,transfer,2024-03-22 00:00:00,completed,Cooper Inc,groceries
TXN_000281,ACC_00199,28788.85,transfer,2024-04-22 00:00:00,failed,Cole-Johnson,travel
TXN_000282,ACC_00163,11835.19,transfer,2024-03-31 00:00:00,failed,Singh and Sons,groceries
TXN_000283,ACC_00291,35031.03,payment,2024-12-26 00:00:00,completed,Payne LLC,healthcare
TXN_000284,ACC_00090,27110.81,withdrawal,2024-09-09 00:00:00,completed,"Webb, Blair and Thomas",groceries
TXN_000285,ACC_00011,30087.12,payment,2024-04-29 00:00:00,completed,"Barnett, Bennett and Escobar",utilities
TXN_000286,ACC_00067,10081.2,transfer,2024-11-10 00:00:00,completed,"Williams, Jackson and Campbell",utilities
TXN_000287,ACC_00301,1105.43,debit,2024-01-31 00:00:00,pending,"Williamson, Brown and Pena",utilities
TXN_000288,ACC_00203,18685.8,payment,2024-02-07 00:00:00,completed,Jones Ltd,entertainment
TXN_000289,ACC_00081,6831.22,withdrawal,2024-06-14 00:00:00,pending,Alvarado-Durham,fuel
TXN_000290,ACC_00288,15871.0,payment,2024-11-28 00:00:00,pending,Lin-Smith,healthcare
TXN_000291,ACC_00090,29451.62,withdrawal,2024-12-06 00:00:00,completed,"Hughes, Whitney and Romero",entertainment
TXN_000292,ACC_00001,8893.64,payment,2024-03-06 00:00:00,completed,"Garcia, Stewart and Delacruz",groceries
TXN_000293,ACC_00114,,payment,2024-04-03 00:00:00,completed,"Miller, Gonzalez and Rasmussen",fuel
TXN_000294,ACC_00040,16565.11,debit,2024-03-13 00:00:00,completed,"House, Smith and Wright",utilities
TXN_000295,ACC_00046,31812.98,transfer,2024-03-26 00:00:00,completed,"Torres, Burns and Garner",entertainment
TXN_000296,ACC_00035,,transfer,2024-04-17 00:00:00,completed,Reed LLC,electronics
TXN_000297,ACC_00225,2416.89,withdrawal,2024-01-01 00:00:00,reversed,Garrett-Young,restaurant
TXN_000298,ACC_00180,44089.72,payment,2024-09-09 00:00:00,completed,"Hill, Brown and Scott",fuel
TXN_000299,ACC_00116,32551.97,debit,2024-10-22 00:00:00,completed,Zamora-Briggs,groceries
TXN_000300,ACC_00134,1013.7,credit,2024-05-30 00:00:00,completed,Raymond LLC,travel
TXN_000301,ACC_00039,8053.62,payment,2024-07-11 00:00:00,failed,Hernandez Group,electronics
TXN_000302,ACC_00248,29705.59,credit,2024-06-22 00:00:00,completed,"Taylor, Blair and Meyer",travel
TXN_000303,ACC_00081,44488.77,credit,2024-11-06 00:00:00,completed,"Salazar, Garrett and Perez",healthcare
TXN_000304,ACC_00284,20469.9,payment,2024-04-07 00:00:00,completed,Berry Group,entertainment
TXN_000305,ACC_00026,11885.04,withdrawal,2024-06-01 00:00:00,completed,Browning-Murphy,fuel
TXN_000306,ACC_00002,2734.7,withdrawal,2024-03-19 00:00:00,completed,"Anderson, Delgado and Carpenter",fuel
TXN_000307,ACC_00106,4858.38,debit,2024-04-12 00:00:00,completed,"Mcbride, Huffman and Parker",electronics
TXN_000308,ACC_00158,42190.02,withdrawal,2024-08-30 00:00:00,completed,"Roach, Browning and Jordan",entertainment
TXN_000309,ACC_00199,-32096.9,debit,2024-02-16 00:00:00,completed,Douglas PLC,restaurant
TXN_000310,ACC_00023,9337.28,transfer,2024-07-08 00:00:00,completed,Stewart PLC,entertainment
TXN_000311,ACC_00289,41855.57,credit,2024-04-25 00:00:00,completed,"Fry, Wilson and Stewart",electronics
TXN_000312,ACC_00278,33410.38,withdrawal,2024-02-13 00:00:00,reversed,Acosta LLC,healthcare
TXN_000313,ACC_00199,3058.58,payment,2024-10-10 00:00:00,completed,Ali-Turner,fuel
TXN_000314,ACC_00244,44083.88,transfer,2024-10-20 00:00:00,completed,"Peck, Shannon and Mahoney",groceries
TXN_000315,ACC_00265,28565.28,payment,2024-09-14 00:00:00,completed,Hernandez-Lopez,travel
TXN_000316,ACC_00230,47463.25,debit,2024-03-02 00:00:00,failed,Lopez PLC,travel
TXN_000317,ACC_00065,40424.95,credit,2024-04-18 00:00:00,completed,"Adams, Bradley and Hall",restaurant
TXN_000318,ACC_00076,49863.49,payment,2024-04-13 00:00:00,completed,Hall Inc,electronics
TXN_000319,ACC_00204,19411.08,payment,2024-02-14 00:00:00,completed,Miller-Chan,entertainment
TXN_000320,ACC_00007,22913.28,payment,2024-09-23 00:00:00,completed,Shaw PLC,restaurant
TXN_000321,ACC_00076,-20727.98,payment,2024-02-27 00:00:00,completed,Joseph-Brooks,electronics
TXN_000322,ACC_00052,28138.56,transfer,2024-02-24 00:00:00,failed,Henry-Taylor,utilities
TXN_000323,ACC_00249,13214.19,payment,2024-07-29 00:00:00,completed,Perez Group,groceries
TXN_000324,ACC_00074,,payment,2024-03-29 00:00:00,completed,Schaefer Group,restaurant
TXN_000325,ACC_00170,19795.68,debit,2024-01-20 00:00:00,completed,Newton and Sons,fuel
TXN_000326,ACC_00011,44852.6,transfer,2024-05-17 00:00:00,pending,Jones Group,entertainment
TXN_000327,ACC_00252,14024.53,credit,2024-06-08 00:00:00,reversed,"Burns, Nguyen and Ellis",healthcare
TXN_000328,ACC_00227,15031.02,transfer,2024-03-09 00:00:00,completed,Patterson Inc,restaurant
TXN_000329,ACC_00097,32281.29,withdrawal,2024-11-05 00:00:00,completed,"Moss, James and Edwards",restaurant
TXN_000330,ACC_00192,37977.07,credit,2024-09-05 00:00:00,completed,"Crosby, Armstrong and Herrera",travel
TXN_000331,ACC_00260,15563.04,withdrawal,2024-02-03 00:00:00,completed,"Liu, Buchanan and Meyer",groceries
TXN_000332,ACC_00103,9646.24,credit,2024-03-29 00:00:00,completed,Bryant-Rich,fuel
TXN_000333,ACC_00102,45902.37,,2024-01-26 00:00:00,completed,Stone Group,fuel
TXN_000334,ACC_00064,19853.14,credit,2024-09-15 00:00:00,completed,"Williams, Hughes and Hubbard",fuel
TXN_000335,ACC_00243,22310.71,payment,2024-10-31 00:00:00,completed,Lee Group,utilities
TXN_000336,ACC_00133,41884.31,credit,2024-03-24 00:00:00,completed,Wilkerson-Ayala,restaurant
TXN_000337,ACC_00293,8153.74,debit,2024-01-26 00:00:00,failed,Murray-Henderson,healthcare
TXN_000338,ACC_00210,10344.48,payment,2024-12-12 00:00:00,completed,"Ellison, Vaughn and Mckee",groceries
TXN_000339,ACC_00089,45576.66,payment,2024-08-30 00:00:00,pending,Gallegos-Hayes,healthcare
TXN_000340,ACC_00157,30421.11,transfer,2024-05-09 00:00:00,completed,"Mason, White and Richards",restaurant
TXN_000341,ACC_00112,22955.31,withdrawal,2024-06-27 00:00:00,completed,"Payne, Long and Morris",restaurant
TXN_000342,ACC_00262,5124.58,transfer,2024-10-26 00:00:00,completed,White PLC,entertainment
TXN_000343,ACC_00247,34223.81,credit,2024-06-01 00:00:00,completed,"Huang, Khan and Davis",entertainment
TXN_000344,ACC_00142,16263.6,transfer,2024-11-23 00:00:00,completed,Holt-Meadows,entertainment
TXN_000345,ACC_00124,7504.97,credit,2024-04-06 00:00:00,pending,Higgins Inc,restaurant
TXN_000346,ACC_00072,15986.09,credit,2024-12-04 00:00:00,completed,Wilson Group,entertainment
TXN_000347,ACC_00208,45346.51,withdrawal,2024-05-12 00:00:00,completed,"Cox, Mills and Cruz",healthcare
TXN_000348,ACC_00114,36330.23,payment,2024-06-24 00:00:00,completed,"Salazar, Moore and Pierce",fuel
TXN_000349,ACC_00154,17931.27,debit,2024-12-09 00:00:00,pending,Tate LLC,travel
TXN_000350,ACC_00066,4889.18,transfer,2024-05-30 00:00:00,completed,"Savage, Huffman and Martin",travel
TXN_000351,ACC_00046,44980.56,debit,2024-12-14 00:00:00,completed,White Ltd,entertainment
TXN_000352,ACC_00170,39406.64,transfer,2024-08-03 00:00:00,completed,Barnes LLC,entertainment
TXN_000353,ACC_00241,-42562.18,credit,2024-08-25 00:00:00,failed,"Mack, Griffin and Sims",electronics
TXN_000354,ACC_00257,44472.41,credit,2024-08-29 00:00:00,failed,Roach and Sons,restaurant
TXN_000355,ACC_00028,14924.8,debit,2024-09-28 00:00:00,completed,Dean LLC,healthcare
TXN_000356,ACC_00292,20465.5,withdrawal,2024-06-24 00:00:00,completed,Ellis Group,travel
TXN_000357,ACC_00091,24384.17,transfer,2024-02-11 00:00:00,completed,"Aguirre, Franklin and Snyder",groceries
TXN_000358,ACC_00087,13683.66,payment,2024-08-19 00:00:00,pending,Chapman Group,fuel
TXN_000359,ACC_00223,6479.0,withdrawal,2024-02-15 00:00:00,completed,Ortiz-Miller,fuel
TXN_000360,ACC_00274,243.41,debit,2024-07-15 00:00:00,completed,"Smith, Khan and Ramirez",groceries
TXN_000361,ACC_00272,37844.82,debit,2024-06-13 00:00:00,completed,"Grant, Bryan and Williams",groceries
TXN_000362,ACC_00116,36682.83,transfer,2024-11-16 00:00:00,completed,Brown LLC,electronics
TXN_000363,ACC_00157,,debit,2024-07-15 00:00:00,completed,Thomas Inc,groceries
TXN_000364,ACC_00234,47423.68,payment,2024-06-01 00:00:00,completed,"Lane, Morrison and Rivera",utilities
TXN_000365,ACC_00069,44399.82,transfer,2024-08-10 00:00:00,reversed,Williams Group,fuel
TXN_000366,ACC_00085,37508.28,withdrawal,2024-07-02 00:00:00,completed,Martin LLC,healthcare
TXN_000367,ACC_00012,10567.4,payment,2024-03-08 00:00:00,completed,"Guerrero, Graves and Armstrong",electronics
TXN_000368,ACC_00020,35558.39,withdrawal,2024-07-06 00:00:00,failed,"Thompson, Gibson and Riley",entertainment
TXN_000369,ACC_00305,31160.51,credit,2024-09-30 00:00:00,completed,Davis LLC,groceries
TXN_000370,ACC_00214,34490.59,withdrawal,2024-01-25 00:00:00,completed,Richardson-Gray,entertainment
TXN_000371,ACC_00106,35096.39,credit,2024-08-30 00:00:00,completed,Chang PLC,electronics
TXN_000372,ACC_00311,26020.26,debit,2024-12-05 00:00:00,completed,Carter and Sons,electronics
TXN_000373,ACC_00061,,transfer,2024-09-18 00:00:00,completed,Neal LLC,electronics
TXN_000374,ACC_00103,9940.35,transfer,2024-09-11 00:00:00,pending,Rose-Warren,healthcare
TXN_000375,ACC_00152,35174.8,debit,2024-07-02 00:00:00,completed,"Clark, Brown and Duncan",fuel
TXN_000376,ACC_00247,34413.31,transfer,2024-04-16 00:00:00,completed,"Rice, Miller and Ramsey",groceries
TXN_000377,ACC_00057,4459.25,payment,2024-12-09 00:00:00,completed,"Peck, Andersen and Mitchell",travel
TXN_000378,ACC_00039,38978.52,credit,2024-02-16 00:00:00,failed,"Abbott, Green and Andrews",healthcare
TXN_000379,ACC_00152,49433.41,transfer,2024-08-21 00:00:00,completed,"Gomez, Anderson and Hart",electronics
TXN_000380,ACC_00149,43708.28,transfer,2024-03-30 00:00:00,pending,"Daniel, Jimenez and Morton",utilities
TXN_000381,ACC_00049,36929.62,credit,2024-08-06 00:00:00,completed,"Hall, Roberts and Lee",travel
TXN_000382,ACC_00169,32363.46,transfer,2024-12-05 00:00:00,failed,Johnson Ltd,entertainment
TXN_000383,ACC_00176,18637.38,debit,2024-02-17 00:00:00,completed,Mclaughlin and Sons,restaurant
TXN_000384,ACC_00198,13598.94,withdrawal,2024-08-21 00:00:00,pending,"Duarte, Gutierrez and Cook",travel
TXN_000385,ACC_00031,,,2024-02-27 00:00:00,completed,"Shaffer, Lewis and Davidson",fuel
TXN_000386,ACC_00093,33922.87,payment,2024-10-18 00:00:00,completed,"Campbell, Tyler and Parker",utilities
TXN_000387,ACC_00067,1450.52,,2024-11-09 00:00:00,failed,"Pierce, Wang and Wilson",electronics
TXN_000388,ACC_00033,22039.99,transfer,2024-07-29 00:00:00,completed,Peterson-Ramsey,groceries
TXN_000389,ACC_00269,43417.93,payment,2024-12-26 00:00:00,completed,"Choi, Collier and Lee",healthcare
TXN_000390,ACC_00266,43658.45,payment,2024-12-08 00:00:00,completed,Nielsen-Mendoza,electronics
TXN_000391,ACC_00128,33089.05,withdrawal,2024-08-09 00:00:00,completed,Robles-Brewer,restaurant
TXN_000392,ACC_00286,41953.26,payment,2024-03-17 00:00:00,completed,Moore-Murray,travel
TXN_000393,ACC_00254,42443.79,debit,2024-09-15 00:00:00,completed,"Huang, Ford and Olsen",fuel
TXN_000394,ACC_00143,12052.18,credit,2024-06-13 00:00:00,completed,"Brown, Meyer and Cunningham",restaurant
TXN_000395,ACC_00041,40856.99,withdrawal,2024-07-25 00:00:00,completed,"Stewart, Herrera and Clark",fuel
TXN_000396,ACC_00229,42830.9,transfer,2024-02-15 00:00:00,completed,"Rivera, Hendricks and Flynn",fuel
TXN_000397,ACC_00207,898.28,withdrawal,2024-11-30 00:00:00,completed,Montes LLC,groceries
TXN_000398,ACC_00156,39591.25,payment,2024-02-16 00:00:00,completed,Morgan Group,fuel
TXN_000399,ACC_00028,18173.49,debit,2024-06-23 00:00:00,pending,"Ferguson, Martin and Obrien",utilities
TXN_000400,ACC_00308,38373.15,withdrawal,2024-10-13 00:00:00,completed,Larson LLC,utilities
TXN_000401,ACC_00114,-5710.03,credit,2024-08-19 00:00:00,completed,"Hodge, Mckinney and Nelson",entertainment
TXN_000402,ACC_00055,26104.03,credit,2024-10-07 00:00:00,failed,Crawford and Sons,fuel
TXN_000403,ACC_00210,41093.71,credit,2024-03-12 00:00:00,completed,Hayes-Sampson,healthcare
TXN_000404,ACC_00202,,debit,2024-04-06 00:00:00,completed,Warren and Sons,healthcare
TXN_000405,ACC_00213,5397.21,credit,2024-06-22 00:00:00,failed,Brooks Inc,electronics
TXN_000406,ACC_00302,22874.82,payment,2024-08-18 00:00:00,completed,Gentry Group,fuel
TXN_000407,ACC_00025,26522.91,payment,2024-01-03 00:00:00,failed,"Johnson, Webb and Porter",fuel
TXN_000408,ACC_00091,39056.26,payment,2024-09-17 00:00:00,completed,Peterson Group,travel
TXN_000409,ACC_00308,19376.4,payment,2024-02-23 00:00:00,failed,"Russo, Collins and Murphy",restaurant
TXN_000410,ACC_00128,48975.24,transfer,2024-08-02 00:00:00,completed,Short PLC,utilities
TXN_000411,ACC_00069,22647.76,debit,2024-05-30 00:00:00,completed,"Haney, Harris and Johnson",entertainment
TXN_000412,ACC_00161,27394.82,payment,2024-12-25 00:00:00,completed,Reeves-Boyd,healthcare
TXN_000413,ACC_00149,31212.14,transfer,2024-04-17 00:00:00,failed,Collins Inc,travel
TXN_000414,ACC_00092,32507.82,payment,2024-12-29 00:00:00,completed,"Charles, Wiggins and Cook",utilities
TXN_000415,ACC_00181,5779.11,payment,2024-12-29 00:00:00,completed,Garcia Ltd,restaurant
TXN_000416,ACC_00274,37395.96,transfer,2024-12-11 00:00:00,failed,"Edwards, Lane and Collins",restaurant
TXN_000417,ACC_00013,26141.27,withdrawal,2024-01-07 00:00:00,completed,Flores and Sons,groceries
TXN_000418,ACC_00083,13356.24,transfer,2024-04-12 00:00:00,completed,Hill-Flores,travel
TXN_000419,ACC_00152,34532.84,debit,2024-02-01 00:00:00,pending,Lambert-Nelson,groceries
TXN_000420,ACC_00053,40703.17,,2024-07-02 00:00:00,failed,Hill Inc,healthcare
TXN_000421,ACC_00122,28067.91,payment,2024-11-27 00:00:00,pending,"Castro, Garcia and Daniels",entertainment
TXN_000422,ACC_00196,33228.03,withdrawal,2024-12-20 00:00:00,completed,"Flores, Thomas and Bush",utilities
TXN_000423,ACC_00129,2699.57,debit,2024-10-09 00:00:00,completed,Andrews-Jackson,fuel
TXN_000424,ACC_00189,45575.2,payment,2024-04-25 00:00:00,completed,Austin-Morgan,healthcare
TXN_000425,ACC_00091,14715.94,credit,2024-04-09 00:00:00,completed,Williams-Johnson,travel
TXN_000426,ACC_00021,5976.5,withdrawal,2024-09-20 00:00:00,completed,"Williams, Reyes and Miller",entertainment
TXN_000427,ACC_00131,8054.83,credit,2024-03-07 00:00:00,completed,White-Carlson,travel
TXN_000428,ACC_00166,7693.63,payment,2024-01-21 00:00:00,completed,"Soto, Vaughn and Griffin",entertainment
TXN_000429,ACC_00282,39497.51,transfer,2024-09-08 00:00:00,completed,Edwards-Roth,utilities
TXN_000430,ACC_00095,11005.9,payment,2024-09-26 00:00:00,completed,"Chang, Lamb and Miller",travel
TXN_000431,ACC_00207,27158.58,credit,2024-07-31 00:00:00,completed,Bradley-Davis,healthcare
TXN_000432,ACC_00185,16600.86,transfer,2024-12-05 00:00:00,completed,"Mcdonald, Bryant and Cohen",fuel
TXN_000433,ACC_00005,41186.18,credit,2024-10-14 00:00:00,completed,"Miranda, Ruiz and Meza",fuel
TXN_000434,ACC_00125,45225.78,credit,2024-05-03 00:00:00,completed,Callahan PLC,utilities
TXN_000435,ACC_00059,45797.46,withdrawal,2024-07-14 00:00:00,completed,Durham-Myers,entertainment
TXN_000436,ACC_00192,45567.68,,2024-01-13 00:00:00,pending,"Stark, Rivera and Valencia",fuel
TXN_000437,ACC_00099,2202.14,transfer,2024-09-06 00:00:00,completed,Chavez-Johnson,electronics
TXN_000438,ACC_00276,48581.72,payment,2024-03-26 00:00:00,completed,Rodriguez-Mendoza,electronics
TXN_000439,ACC_00110,33520.05,withdrawal,2024-04-17 00:00:00,pending,Campbell LLC,healthcare
TXN_000440,ACC_00223,41439.15,credit,2024-10-02 00:00:00,completed,"Andrews, Romero and Sullivan",travel
TXN_000441,ACC_00170,22966.67,credit,2024-01-13 00:00:00,completed,"Robles, Nguyen and Banks",groceries
TXN_000442,ACC_00286,39712.8,credit,2024-04-01 00:00:00,completed,Patel-Morales,healthcare
TXN_000443,ACC_00231,20387.56,withdrawal,2024-05-12 00:00:00,completed,Allen-Sanchez,groceries
TXN_000444,ACC_00274,33668.2,credit,2024-07-18 00:00:00,completed,Dickson Group,electronics
TXN_000445,ACC_00038,2285.39,transfer,2024-10-26 00:00:00,failed,Peterson Ltd,electronics
TXN_000446,ACC_00155,39346.73,payment,2024-05-28 00:00:00,completed,"Reynolds, Baird and Bradley",fuel
TXN_000447,ACC_00016,19761.71,withdrawal,2024-07-14 00:00:00,completed,Stephens-Young,healthcare
TXN_000448,ACC_00280,37340.23,transfer,2024-03-10 00:00:00,reversed,"Caldwell, Stevenson and Joseph",travel
TXN_000449,ACC_00192,33867.68,credit,2024-06-01 00:00:00,completed,Wilson-Carlson,travel
TXN_000450,ACC_00294,2098.24,payment,2024-03-04 00:00:00,completed,Peters-Short,electronics
TXN_000451,ACC_00177,10510.54,debit,2024-06-05 00:00:00,completed,Parker Group,travel
TXN_000452,ACC_00130,9207.8,debit,2024-03-23 00:00:00,completed,George Ltd,groceries
TXN_000453,ACC_00282,23068.65,credit,2024-10-08 00:00:00,completed,"Wise, Gray and Snyder",electronics
TXN_000454,ACC_00298,4919.14,withdrawal,2024-05-08 00:00:00,reversed,"Brown, Robinson and Taylor",utilities
TXN_000455,ACC_00121,33568.07,credit,2024-03-06 00:00:00,completed,"Berger, Fields and Smith",electronics
TXN_000456,ACC_00231,15896.12,transfer,2024-04-09 00:00:00,completed,Guerrero Group,entertainment
TXN_000457,ACC_00290,29212.65,payment,2024-12-21 00:00:00,completed,"Carter, Gilbert and West",utilities
TXN_000458,ACC_00161,8440.29,debit,2024-08-07 00:00:00,pending,Maldonado LLC,restaurant
TXN_000459,ACC_00069,42007.1,transfer,2024-05-21 00:00:00,failed,Hudson-Gentry,fuel
TXN_000460,ACC_00157,17943.49,withdrawal,2024-08-16 00:00:00,completed,Sellers-Zuniga,travel
TXN_000461,ACC_00144,30335.32,debit,2024-11-26 00:00:00,failed,"Haas, Cooper and Davis",healthcare
TXN_000462,ACC_00040,36679.9,credit,2024-05-14 00:00:00,failed,Carr PLC,groceries
TXN_000463,ACC_00303,28949.25,debit,2024-10-24 00:00:00,failed,Abbott-Phelps,entertainment
TXN_000464,ACC_00277,44700.36,withdrawal,2024-10-05 00:00:00,completed,Wood PLC,travel
TXN_000465,ACC_00302,19630.99,transfer,2024-07-06 00:00:00,completed,Smith PLC,electronics
TXN_000466,ACC_00006,-18199.64,debit,2024-07-22 00:00:00,pending,Rodriguez-Campbell,travel
TXN_000467,ACC_00082,7027.13,debit,2024-09-20 00:00:00,completed,Young Ltd,travel
TXN_000468,ACC_00021,46959.37,debit,2024-09-04 00:00:00,pending,"Long, Flores and Reyes",healthcare
TXN_000469,ACC_00120,13225.21,credit,2024-02-02 00:00:00,completed,Graham-Clark,utilities
